@relation skin_lesions-weka.filters.supervised.instance.SMOTE-C1-K5-P304.9-S1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute asymmetry numeric
@attribute circularity numeric
@attribute compactness numeric
@attribute convexity numeric
@attribute elongation numeric
@attribute rectangularity numeric
@attribute solidity numeric
@attribute fractalDimension numeric
@attribute radialVariance numeric
@attribute lesionBMean numeric
@attribute lesionGMean numeric
@attribute lesionRMean numeric
@attribute lesionBMedian numeric
@attribute lesionGMedian numeric
@attribute lesionRMedian numeric
@attribute lesionBStd numeric
@attribute lesionGStd numeric
@attribute lesionRStd numeric
@attribute skinBMean numeric
@attribute skinGMean numeric
@attribute skinRMean numeric
@attribute skinBMedian numeric
@attribute skinGMedian numeric
@attribute skinRMedian numeric
@attribute skinBStd numeric
@attribute skinGStd numeric
@attribute skinRStd numeric
@attribute lesionLMean numeric
@attribute lesionAMean numeric
@attribute lesionBbMean numeric
@attribute lesionLMedian numeric
@attribute lesionAMedian numeric
@attribute lesionBbMedian numeric
@attribute lesionLStd numeric
@attribute lesionAStd numeric
@attribute lesionBbStd numeric
@attribute skinLMean numeric
@attribute skinAMean numeric
@attribute skinBbMean numeric
@attribute skinLMedian numeric
@attribute skinAMedian numeric
@attribute skinBbMedian numeric
@attribute skinLStd numeric
@attribute skinAStd numeric
@attribute skinBbStd numeric
@attribute bContrast numeric
@attribute bCorrelation numeric
@attribute bEnergy numeric
@attribute bEntropy numeric
@attribute bHomogeneity numeric
@attribute bMean numeric
@attribute bVariance numeric
@attribute gContrast numeric
@attribute gCorrelation numeric
@attribute gEnergy numeric
@attribute gEntropy numeric
@attribute gHomogeneity numeric
@attribute gMean numeric
@attribute gVariance numeric
@attribute rContrast numeric
@attribute rCorrelation numeric
@attribute rEnergy numeric
@attribute rEntropy numeric
@attribute rHomogeneity numeric
@attribute rMean numeric
@attribute rVariance numeric
@attribute lContrast numeric
@attribute lCorrelation numeric
@attribute lEnergy numeric
@attribute lEntropy numeric
@attribute lHomogeneity numeric
@attribute lMean numeric
@attribute lVariance numeric
@attribute aContrast numeric
@attribute aCorrelation numeric
@attribute aEnergy numeric
@attribute aEntropy numeric
@attribute aHomogeneity numeric
@attribute aMean numeric
@attribute aVariance numeric
@attribute bbContrast numeric
@attribute bbCorrelation numeric
@attribute bbEnergy numeric
@attribute bbEntropy numeric
@attribute bbHomogeneity numeric
@attribute bbMean numeric
@attribute bbVariance numeric
@attribute class {MALIGNANT,BENIGN}

@data
0.628018,0.556013,0.11116,0.19119,0.796907,0.234089,0.652477,0.474143,0.020565,0.249872,0.281032,0.298824,0.000808,0.001916,0.923979,0.574526,0.620823,0.646801,0.507619,0.457201,0.387965,0.421354,0.318922,0.070889,0.739031,0.55851,0.56214,0.333403,0.144205,0.219206,0.013836,0.000007,0.00148,0.615,0.281066,0.413799,0.418511,0.554252,0.392685,0.390824,0.332968,0.002722,0.606702,0.738971,0.389741,0.142446,0.601658,0.051524,0.76026,0.211424,0.145715,0.0366,0.050648,0.629318,0.023536,0.77862,0.175622,0.18986,0.048636,0.058393,0.846353,0.017673,0.80497,0.159867,0.445435,0.050614,0.104726,0.7631,0.026486,0.779505,0.276768,0.196046,0.037388,0.156258,0.674687,0.025914,0.777206,0.18853,0.263795,0.045173,0.113088,0.890188,0.02041,0.797394,0.179164,0.445851,0.049604,MALIGNANT
0.69393,0.942996,0.253676,0.322541,0.743464,0.36596,0.941595,0.323467,0.006054,0.177939,0.379115,0.426392,0,0.314813,0.661525,0.434839,0.565903,0.749981,0.216088,0.177722,0.112609,0.517665,0.036759,0.006078,0.601326,0.487075,0.487809,0.4986,0.258329,0.65806,0.468393,0,0,0.745529,0.376724,0.912593,0.147947,0.232319,0.212269,0.008972,0.039957,0.008857,0.454693,0.288135,0.133188,0.047193,0.917818,0.045635,0.706951,0.236755,0.222157,0.038344,0.040283,0.956816,0.018326,0.810779,0.226296,0.294658,0.091726,0.051469,0.973786,0.018283,0.81279,0.228609,0.493255,0.08458,0.041175,0.897118,0.044429,0.708412,0.227521,0.148252,0.039565,0.041891,0.957605,0.018534,0.798717,0.208791,0.244011,0.09166,0.050216,0.975847,0.016388,0.827716,0.200192,0.505626,0.09119,MALIGNANT
0.886251,0.949482,0.238903,0.301053,0.720275,0.340281,0.940928,0.253748,0.005879,0.266247,0.331534,0.426304,0.020242,0.388556,0.641024,0.60008,0.614955,0.731887,0.206733,0.230691,0.096479,0.145558,0.00175,0.00479,0.433749,0.529932,0.406336,0.443539,0.467718,0.669267,0.517806,0,0.156006,0.683652,0.663914,0.406079,0.140868,0.201687,0.109872,0.004074,0.015061,0.000021,0.56091,0.274345,0.09493,0.040913,0.948891,0.04426,0.766515,0.245655,0.33686,0.052964,0.032816,0.964153,0.020631,0.798393,0.239754,0.361618,0.092699,0.035123,0.984211,0.018378,0.801941,0.249056,0.540098,0.099456,0.038865,0.951053,0.045589,0.767629,0.246163,0.377429,0.057258,0.033036,0.964092,0.020631,0.797766,0.241075,0.368254,0.092727,0.035565,0.984211,0.019399,0.807882,0.249935,0.540227,0.096428,MALIGNANT
0.749503,0.826069,0.193299,0.288041,0.728035,0.290377,0.914184,0.250538,0.008614,0.363122,0.430194,0.444323,0.002779,0.189361,0.582109,0.434024,0.666192,0.751586,0.208506,0.248529,0.133624,0.110433,0.056209,0.006578,0.500071,0.48496,0.458699,0.516941,0.186693,0.80911,0.590807,0.000012,0.000367,0.814305,0.33829,0.801141,0.200865,0.236628,0.113757,0.004405,0.050896,0.000622,0.49317,0.297402,0.110347,0.052616,0.900331,0.027797,0.75317,0.19367,0.242752,0.06306,0.04428,0.908668,0.01871,0.80271,0.155666,0.331828,0.090141,0.055237,0.97974,0.016414,0.830985,0.203975,0.50178,0.091264,0.092235,0.881873,0.041382,0.750498,0.233241,0.254641,0.0631,0.032314,0.966187,0.016886,0.845632,0.23008,0.319579,0.090189,0.065305,0.95064,0.014914,0.813942,0.183444,0.507415,0.089391,MALIGNANT
0.751709,0.881811,0.245858,0.334577,0.601919,0.351425,0.944811,0.287686,0.010057,0.459683,0.556707,0.391218,0.075822,0.839527,0.564994,0.691124,0.825681,0.648203,0.263283,0.310399,0.175142,0.127726,0.009983,0.000188,0.685875,0.588094,0.546274,0.618536,0.323204,0.394605,0.839603,0.000051,0.000646,0.840762,0.548517,0.551548,0.287526,0.218717,0.169514,0.001516,0.009975,0.00042,0.664204,0.208978,0.196029,0.049526,0.957529,0.020649,0.809743,0.210787,0.298228,0.108522,0.043958,0.965,0.015708,0.832723,0.213149,0.395656,0.126096,0.044749,0.974791,0.017391,0.829889,0.218296,0.557746,0.096186,0.061845,0.948011,0.020253,0.807802,0.212807,0.304284,0.106903,0.052753,0.971668,0.014649,0.835985,0.211583,0.339189,0.122965,0.044776,0.975863,0.017391,0.827355,0.205667,0.523976,0.092697,MALIGNANT
0.567564,0.864271,0.201773,0.282325,0.69497,0.296906,0.846742,0.368771,0.009685,0.446819,0.537745,0.341178,0.105373,0.759349,0.538163,0.745211,0.771481,0.593433,0.20938,0.231712,0.168378,0.110926,0.008832,0.001397,0.619907,0.556216,0.515707,0.615999,0.286046,0.373024,0.731528,0.000014,0.000662,0.83796,0.459761,0.476949,0.181773,0.201327,0.194593,0.001812,0.010848,0.000419,0.497241,0.350824,0.303988,0.071531,0.944444,0.020734,0.815055,0.197091,0.31899,0.108666,0.057927,0.949505,0.01335,0.848052,0.186445,0.403544,0.122465,0.062891,0.963488,0.017827,0.822943,0.200016,0.549113,0.076748,0.078139,0.944444,0.019121,0.830231,0.191794,0.318581,0.106464,0.062711,0.947684,0.01335,0.848256,0.195389,0.40449,0.119793,0.061731,0.956079,0.017557,0.823932,0.198686,0.552344,0.078009,MALIGNANT
0.780968,0.891869,0.259731,0.308325,0.734025,0.348778,0.972264,0.411424,0.005111,0.418932,0.510243,0.411816,0.0321,0.595921,0.636652,0.658606,0.786835,0.730859,0.210717,0.221975,0.214645,0.19135,0.018163,0.005237,0.58826,0.597707,0.614886,0.616681,0.287173,0.234174,0.889395,0,0.001233,0.83508,0.448509,0.37203,0.239502,0.167314,0.14436,0.003956,0.016825,0.0002,0.462666,0.377028,0.278882,0.057045,0.944516,0.021834,0.806849,0.215751,0.241699,0.100302,0.044706,0.964889,0.015768,0.836996,0.201863,0.353676,0.115304,0.043569,0.97446,0.018046,0.805082,0.224152,0.555411,0.076484,0.064748,0.947727,0.026655,0.766453,0.215854,0.289563,0.097987,0.052015,0.963384,0.013908,0.832657,0.209634,0.365216,0.11215,0.047818,0.976118,0.017711,0.816031,0.22092,0.532966,0.079445,MALIGNANT
0.739524,0.861916,0.227021,0.29692,0.571897,0.346107,0.931594,0.526448,0.013028,0.366724,0.311331,0.163987,0.128217,0.851575,0.002639,0.757691,0.604825,0.623243,0.18241,0.166064,0.120582,0.149367,0.012511,0.000307,0.606062,0.513264,0.355516,0.353874,0.21161,0.226686,0.526035,0,0,0.642404,0.415605,0.449604,0.154735,0.176056,0.263136,0.001471,0.01104,0.000477,0.526027,0.249351,0.336421,0.033074,0.956618,0.029092,0.746146,0.289605,0.340111,0.06109,0.02502,0.950805,0.031522,0.736065,0.294911,0.448769,0.052344,0.022781,0.932323,0.048758,0.684234,0.32153,0.675504,0.020162,0.035367,0.954827,0.035693,0.745802,0.265206,0.363446,0.065501,0.020946,0.948505,0.02961,0.758498,0.272062,0.45121,0.051981,0.029115,0.957602,0.061277,0.633859,0.28287,0.666129,0.019236,MALIGNANT
0.656957,0.891731,0.219772,0.308495,0.698306,0.324246,0.894,0.272724,0.011826,0.40432,0.310789,0.22207,0.119422,0.716846,0.33183,0.702787,0.637637,0.481455,0.170696,0.185856,0.141279,0.115897,0.009049,0.002874,0.55851,0.526026,0.467413,0.32067,0.194486,0.233809,0.834261,0.008608,0.000616,0.748786,0.335797,0.335893,0.168714,0.175394,0.108605,0.001842,0.0144,0.001062,0.503044,0.261928,0.226104,0.049026,0.927196,0.027925,0.757601,0.253261,0.363686,0.062619,0.037422,0.918713,0.026019,0.769163,0.255642,0.44483,0.049041,0.029881,0.928998,0.035032,0.716748,0.270307,0.644753,0.024709,0.052592,0.946378,0.028534,0.758018,0.211172,0.364529,0.061464,0.034772,0.923411,0.026066,0.775271,0.240941,0.455877,0.048221,0.030595,0.928202,0.035482,0.715444,0.23796,0.573626,0.021482,MALIGNANT
0.670874,0.811085,0.226244,0.319228,0.590339,0.32458,0.919649,0.328976,0.011234,0.380057,0.332737,0.208012,0.157453,0.784055,0.001775,0.660836,0.634393,0.524242,0.121006,0.116357,0.10459,0.067037,0.005319,0.000277,0.379698,0.412677,0.24915,0.348216,0.362684,0.247567,0.742495,0,0,0.71822,0.358657,0.331767,0.132065,0.175218,0.133873,0.000544,0.001071,0.002783,0.463389,0.286919,0.231135,0.030502,0.969818,0.035038,0.72796,0.274326,0.318626,0.069632,0.023846,0.954711,0.027501,0.742697,0.288213,0.4462,0.053698,0.028445,0.921589,0.040744,0.699209,0.284664,0.639951,0.010202,0.035708,0.959567,0.02898,0.744982,0.296753,0.348965,0.073566,0.017552,0.956766,0.029068,0.749427,0.268503,0.448086,0.052128,0.018301,0.926488,0.048211,0.621288,0.357146,0.63796,0.010577,MALIGNANT
0.731341,0.910209,0.235021,0.323334,0.740119,0.327424,0.91558,0.444776,0.006341,0.292619,0.4218,0.28303,0.003469,0.535476,0.357125,0.630176,0.700168,0.489329,0.226724,0.124928,0.118833,0.439634,0.089872,0.001435,0.559521,0.406337,0.305178,0.502136,0.346098,0.228765,0.731676,0,0,0.810668,0.476512,0.438844,0.144077,0.231964,0.213892,0.009193,0.136717,0.001449,0.390915,0.247409,0.31196,0.037344,0.964136,0.037244,0.71758,0.272979,0.27582,0.068531,0.030986,0.96975,0.020687,0.802953,0.237408,0.359681,0.085126,0.032165,0.967096,0.034031,0.738548,0.282046,0.580083,0.041468,0.030131,0.954729,0.030844,0.753243,0.274859,0.277058,0.068716,0.030131,0.969629,0.02,0.797842,0.243157,0.379683,0.082476,0.029854,0.965404,0.03125,0.730193,0.252481,0.503573,0.041664,MALIGNANT
0.805113,0.8806,0.239929,0.303479,0.560721,0.318662,0.935595,0.2685,0.007037,0.346657,0.44509,0.236499,0.003707,0.636409,0.352256,0.634104,0.75405,0.601949,0.144447,0.088697,0.136153,0.246103,0.05938,0.002071,0.45101,0.342553,0.31061,0.454213,0.458323,0.314181,0.809762,0,0,0.724408,0.689875,0.50207,0.161853,0.156715,0.196822,0.003465,0.078489,0.002526,0.403445,0.189969,0.328152,0.038275,0.955349,0.031152,0.740052,0.251874,0.303083,0.068362,0.026877,0.968842,0.021962,0.763247,0.27766,0.363232,0.082908,0.020829,0.968696,0.044647,0.71742,0.380664,0.57759,0.041964,0.032271,0.953296,0.030848,0.748626,0.260126,0.30286,0.068086,0.02932,0.970876,0.022708,0.765173,0.268237,0.371755,0.083251,0.02697,0.975416,0.040591,0.759075,0.309452,0.580793,0.041481,MALIGNANT
0.750212,0.645334,0.223272,0.251641,0.540402,0.28044,0.938865,0.467748,0.021496,0.368019,0.328356,0.260225,0.039036,0.929175,0.046439,0.656011,0.626715,0.555979,0.221636,0.203402,0.123427,0.53159,0.079061,0.000396,0.559257,0.487534,0.332739,0.336683,0.296742,0.215449,0.531584,0,0,0.535198,0.437104,0.346505,0.119069,0.189049,0.164114,0.01169,0.074975,0.002071,0.455165,0.253123,0.164083,0.045396,0.947131,0.027949,0.760951,0.242136,0.324291,0.071509,0.036619,0.958058,0.02034,0.77422,0.238213,0.428215,0.080189,0.034831,0.963718,0.035012,0.72105,0.26055,0.626863,0.045291,0.042601,0.936176,0.028115,0.75833,0.232905,0.312454,0.071709,0.03457,0.955805,0.023791,0.796985,0.237511,0.431355,0.083966,0.035016,0.957468,0.044598,0.713871,0.274486,0.636042,0.043092,MALIGNANT
0.748862,0.881961,0.184598,0.295774,0.580273,0.34248,0.869078,0.372833,0.010811,0.287801,0.269661,0.114364,0.035931,0.143889,0.095366,0.581761,0.536129,0.376791,0.161041,0.184624,0.122412,0.799785,0.670694,0.042497,0.54916,0.536614,0.445842,0.258413,0.244853,0.240684,0.678935,0,0.327067,0.517117,0.382795,0.314792,0.161704,0.214106,0.171241,0.090433,0.505645,0.020915,0.542813,0.302331,0.161764,0.02823,0.917196,0.049229,0.705316,0.323232,0.381578,0.044168,0.039954,0.949661,0.034824,0.728841,0.327732,0.383722,0.048566,0.022404,0.964442,0.052648,0.64653,0.352957,0.540741,0.02128,0.046057,0.898587,0.044873,0.698546,0.323232,0.394742,0.044132,0.022141,0.939016,0.035146,0.740951,0.328185,0.376343,0.045656,0.018242,0.943395,0.07124,0.628916,0.367581,0.536751,0.024226,MALIGNANT
0.700521,0.803684,0.182792,0.272561,0.848544,0.339349,0.915433,0.387771,0.021371,0.280621,0.257928,0.141484,0.005767,0.145595,0.232115,0.634966,0.545837,0.451847,0.16237,0.152655,0.132882,0.889765,0.655912,0.056611,0.543161,0.544553,0.45335,0.265805,0.205494,0.229787,0.763689,0,0,0.532456,0.372797,0.316358,0.157362,0.191657,0.170544,0.094018,0.5297,0.000985,0.547889,0.300181,0.224333,0.038511,0.897284,0.039765,0.699013,0.30351,0.335339,0.043685,0.02626,0.930534,0.035194,0.719484,0.319334,0.392954,0.037793,0.028317,0.944621,0.048498,0.662855,0.3365,0.541167,0.018545,0.029981,0.935407,0.039571,0.697315,0.30204,0.337215,0.039628,0.030889,0.909603,0.035194,0.719416,0.271989,0.391131,0.044566,0.025109,0.941304,0.050757,0.66072,0.343351,0.54044,0.022619,MALIGNANT
0.794567,0.87326,0.17834,0.281064,0.874338,0.34151,0.847672,0.376771,0.00951,0.257068,0.274581,0.119732,0.046618,0.138821,0.157068,0.638202,0.572209,0.415989,0.162303,0.192299,0.120867,0.709218,0.511352,0.011212,0.526857,0.484139,0.443864,0.238721,0.252058,0.234926,0.699804,0,0.329975,0.523946,0.381387,0.306631,0.167591,0.217073,0.149172,0.090442,0.682889,0.033581,0.547099,0.307913,0.211031,0.026333,0.92676,0.05098,0.709911,0.323232,0.401925,0.043928,0.02423,0.940266,0.034152,0.739062,0.328812,0.383869,0.050152,0.019632,0.948193,0.068642,0.648565,0.361383,0.541948,0.024102,0.05182,0.944482,0.042144,0.702525,0.323232,0.353287,0.043896,0.019438,0.930737,0.034524,0.723755,0.326993,0.379098,0.047457,0.023616,0.937098,0.04652,0.625628,0.376029,0.533039,0.020791,MALIGNANT
0.342445,0.447095,0.082391,0.184412,0.613459,0.206074,0.531506,0.560181,0.030501,0.172679,0.127456,0.071999,0.605042,0.034976,0.00012,0.425266,0.362224,0.263168,0.299466,0.270856,0.138258,0.24489,0.967373,0.061399,0.69064,0.588273,0.385008,0.137419,0.111637,0.144228,0.002087,0.000455,0.000013,0.330422,0.214576,0.244858,0.233431,0.463667,0.281211,0.567132,0.944841,0.017685,0.641021,0.594997,0.378371,0.040798,0.742569,0.06582,0.609063,0.323259,0.501034,0.015533,0.023982,0.672174,0.067614,0.55965,0.346067,0.574779,0.012083,0.03022,0.537118,0.13762,0.4529,0.390412,0.661119,0.00425,0.033362,0.779073,0.060258,0.623208,0.305009,0.519738,0.019402,0.036507,0.702879,0.055284,0.642348,0.350799,0.583495,0.013026,0.03302,0.586844,0.111511,0.53084,0.40935,0.641348,0.001253,MALIGNANT
0.270801,0.48731,0.097179,0.186834,0.781227,0.17742,0.481187,0.580362,0.038354,0.185377,0.132386,0.077367,0.426878,0.069086,0.000124,0.492989,0.455725,0.286508,0.38656,0.413799,0.256236,0.53093,0.727884,0.164253,0.742806,0.705519,0.557976,0.104584,0.131962,0.174545,0.001934,0.000185,0.020649,0.436598,0.237674,0.327027,0.465414,0.451463,0.267626,0.582586,0.824598,0.044955,0.689996,0.560455,0.388975,0.044567,0.865931,0.060899,0.626825,0.397976,0.565179,0.013306,0.025407,0.768947,0.076947,0.611119,0.438068,0.557318,0.011869,0.027323,0.594377,0.110302,0.533301,0.384903,0.686487,0.001718,0.028399,0.843704,0.062328,0.612502,0.390777,0.560482,0.020143,0.022783,0.777737,0.072288,0.573048,0.403825,0.587748,0.009117,0.026143,0.604091,0.09616,0.512677,0.479021,0.688891,0.00435,MALIGNANT
0.294973,0.369687,0.082383,0.21634,0.447428,0.211513,0.551617,0.554838,0.031156,0.182321,0.144149,0.089132,0.455462,0.032954,0.000086,0.3547,0.391023,0.275541,0.246128,0.37389,0.125964,0.239574,0.92731,0.065393,0.688184,0.653123,0.327915,0.121477,0.098351,0.14448,0.00023,0.001617,0.000002,0.355174,0.213151,0.246562,0.186829,0.38728,0.281446,0.537944,0.981056,0.019287,0.59855,0.467031,0.334864,0.040908,0.8242,0.062902,0.633556,0.318082,0.521412,0.016895,0.034626,0.727116,0.07433,0.643054,0.352265,0.612654,0.006883,0.021149,0.547172,0.087437,0.549738,0.372394,0.669683,0.004279,0.029276,0.755567,0.070382,0.610784,0.314508,0.495945,0.009977,0.022299,0.652784,0.078459,0.574688,0.34664,0.609571,0.009393,0.013121,0.506186,0.09316,0.499947,0.40607,0.66289,0.00117,MALIGNANT
0.5953,0.896416,0.216159,0.330929,0.818266,0.307255,0.882164,0.325919,0.013092,0.325844,0.315064,0.196353,0.054387,0.474987,0.351919,0.553556,0.641896,0.515476,0.178597,0.175415,0.055292,0.19273,0.019899,0.001658,0.495973,0.450196,0.421585,0.344643,0.299483,0.220028,0.826605,0.008941,0.001399,0.64045,0.352252,0.333638,0.144549,0.170305,0.117399,0.001971,0.021915,0.004113,0.458711,0.214475,0.137669,0.047001,0.9518,0.031326,0.766739,0.222523,0.316725,0.062623,0.028422,0.954974,0.024733,0.774073,0.227955,0.421969,0.058396,0.029416,0.931226,0.034906,0.712889,0.236156,0.575428,0.020103,0.040441,0.952571,0.028804,0.741694,0.262391,0.308509,0.065149,0.025928,0.935929,0.02445,0.77406,0.237246,0.429653,0.054692,0.03325,0.937298,0.036276,0.701152,0.265171,0.581178,0.021034,MALIGNANT
0.592359,0.849576,0.212759,0.316173,0.825616,0.31174,0.888817,0.317743,0.013767,0.315171,0.3094,0.187639,0.063639,0.640647,0.160202,0.567603,0.645625,0.491953,0.175229,0.181704,0.136292,0.173447,0.020015,0.000688,0.457195,0.36523,0.455037,0.327994,0.222533,0.243498,0.783179,0.014516,0.00138,0.639416,0.384892,0.338268,0.148298,0.159662,0.146292,0.001772,0.020131,0.005604,0.459331,0.241361,0.133648,0.041357,0.935969,0.028694,0.747862,0.260244,0.27914,0.062936,0.038648,0.953924,0.024649,0.775836,0.250153,0.41973,0.054196,0.021993,0.935788,0.039299,0.726359,0.267592,0.566732,0.023253,0.03811,0.95702,0.032101,0.746366,0.209444,0.257905,0.064271,0.029517,0.937674,0.025206,0.771712,0.237902,0.423015,0.048137,0.024369,0.945311,0.039578,0.718234,0.26817,0.572916,0.020021,MALIGNANT
0.642621,0.928939,0.228093,0.311061,0.714519,0.353052,0.897373,0.342229,0.006426,0.349147,0.316116,0.154315,0.03413,0.692668,0.162496,0.637419,0.718618,0.394777,0.17332,0.173681,0.103436,0.179431,0.014591,0.002961,0.58379,0.528764,0.462037,0.340163,0.351602,0.245286,0.801195,0.010002,0.000178,0.670782,0.387521,0.347415,0.143847,0.144954,0.165773,0.002503,0.015017,0.003692,0.491093,0.248456,0.152854,0.047509,0.935218,0.028716,0.759197,0.282832,0.312991,0.062454,0.025162,0.933997,0.028933,0.742527,0.230806,0.404787,0.052338,0.036042,0.936833,0.055375,0.670187,0.350917,0.578747,0.015695,0.045911,0.952589,0.030722,0.73015,0.313328,0.359153,0.060446,0.034568,0.955629,0.027574,0.741935,0.257122,0.390753,0.057386,0.025009,0.939812,0.055765,0.649861,0.244005,0.59915,0.017624,MALIGNANT
0.616632,0.590264,0.050386,0.161455,0.467287,0.535572,0.629485,0.476181,0.053856,0.261664,0.205213,0.13163,0.332431,0.073918,0.134085,0.521519,0.376332,0.399715,0.332833,0.253542,0.204179,0.784697,0.584331,0.096115,0.618426,0.495572,0.551052,0.253072,0.276246,0.456119,0.168746,0.835609,0.582751,0.392682,0.384623,0.549471,0.243203,0.414507,0.207293,0.291693,0.614314,0.069957,0.585357,0.63409,0.250192,0.029144,0.980884,0.049534,0.727345,0.416155,0.473033,0.173587,0.032636,0.966842,0.033184,0.728173,0.342553,0.50761,0.108768,0.029596,0.961704,0.04724,0.659727,0.274264,0.561831,0.039689,0.034686,0.982907,0.038113,0.738921,0.296139,0.504851,0.173608,0.032973,0.983339,0.028212,0.705608,0.409867,0.501883,0.111105,0.030915,0.934268,0.065747,0.699949,0.357187,0.562421,0.020297,MALIGNANT
0.631661,0.5614,0.042024,0.180982,0.453471,0.403233,0.6614,0.579857,0.044381,0.229345,0.18878,0.125182,0.32595,0.12611,0.161361,0.547363,0.542452,0.426223,0.298408,0.299653,0.195024,0.782491,0.574988,0.068047,0.6396,0.530249,0.551207,0.224431,0.274068,0.32556,0.168273,0.299154,0.5271,0.444601,0.390433,0.522063,0.246145,0.372133,0.182658,0.417565,0.577597,0.005171,0.573662,0.597776,0.303154,0.036396,0.983804,0.040027,0.705793,0.347785,0.523615,0.173612,0.031808,0.974618,0.046553,0.72973,0.274721,0.499153,0.130054,0.030775,0.908372,0.041867,0.691009,0.289739,0.566938,0.031738,0.029724,0.98238,0.051253,0.744191,0.346078,0.49776,0.173659,0.034181,0.978708,0.055127,0.691208,0.364768,0.518855,0.119629,0.033458,0.908809,0.056379,0.666366,0.430366,0.566864,0.039248,MALIGNANT
0.585871,0.709422,0.068594,0.17385,0.534244,0.482211,0.697891,0.631757,0.038745,0.508835,0.202485,0.178764,0.472762,0.569718,0.054767,0.575141,0.64102,0.399001,0.250485,0.283483,0.232928,0.709328,0.496403,0.045522,0.672889,0.687571,0.688461,0.202666,0.327298,0.496493,0.318539,0.000991,0,0.590003,0.501857,0.741763,0.225837,0.344708,0.202165,0.225733,0.499523,0.00004,0.608018,0.502117,0.258133,0.039319,0.985442,0.041649,0.740092,0.283778,0.425946,0.176991,0.032199,0.974247,0.028154,0.684992,0.356265,0.499491,0.102199,0.023331,0.969823,0.03741,0.65759,0.335591,0.71065,0.046534,0.037546,0.986507,0.042683,0.721477,0.369163,0.423695,0.191906,0.031393,0.975508,0.037869,0.719489,0.332424,0.506273,0.129064,0.029454,0.974204,0.031091,0.636357,0.408915,0.670363,0.044471,MALIGNANT
0.851163,0.967187,0.3738,0.453989,0.737742,0.393978,0.890176,0.451581,0.005345,0.247802,0.182194,0.08518,0.209924,0.054923,0.005617,0.556627,0.450497,0.462579,0.169248,0.131125,0.148911,0.968818,0.175964,0.005598,0.560179,0.417723,0.385665,0.159231,0.086285,0.216689,0.009259,0.878025,0.000165,0.548411,0.161831,0.294675,0.132304,0.141179,0.152772,0.057811,0.153018,0.001949,0.426657,0.304939,0.215038,0.046615,0.89934,0.047997,0.68728,0.37361,0.578778,0.073687,0.053079,0.853524,0.061701,0.701805,0.413269,0.639775,0.034404,0.048247,0.853898,0.089262,0.585185,0.369185,0.688193,0.012237,0.062226,0.927582,0.048472,0.698117,0.375354,0.595431,0.056648,0.044277,0.867058,0.047399,0.641049,0.414017,0.646234,0.041983,0.050737,0.833468,0.088729,0.623592,0.431051,0.702826,0.012507,MALIGNANT
0.851955,0.976367,0.380314,0.479284,0.784168,0.398923,0.927788,0.489881,0.004473,0.248272,0.169262,0.10031,0.506537,0.049892,0.003932,0.557608,0.41939,0.388156,0.189681,0.132103,0.14947,0.942829,0.153681,0.025723,0.526955,0.415112,0.359684,0.186155,0.082978,0.2193,0.01684,0.622021,0.000166,0.529426,0.164883,0.37142,0.136662,0.140302,0.165608,0.027529,0.157394,0.00472,0.437838,0.283045,0.183794,0.055186,0.916164,0.050019,0.680993,0.339364,0.580816,0.069233,0.044076,0.873674,0.051725,0.680486,0.405479,0.6356,0.048596,0.050541,0.812605,0.076843,0.636387,0.400768,0.685092,0.012207,0.063215,0.924824,0.04633,0.70323,0.374023,0.561591,0.071291,0.04862,0.859353,0.056519,0.700069,0.350875,0.634517,0.041476,0.044763,0.822944,0.058094,0.573013,0.350021,0.692701,0.013017,MALIGNANT
0.540639,0.948925,0.309201,0.337627,0.553104,0.224488,0.662664,0.684457,0.031794,0.287623,0.205947,0.145214,0.16921,0.019635,0.006582,0.590297,0.519515,0.44063,0.524045,0.274174,0.177595,0.857491,0.135538,0.028078,0.888772,0.420309,0.63745,0.216942,0.114105,0.400173,0.008376,0.883439,0.002933,0.544721,0.243124,0.720534,0.24994,0.190352,0.357124,0.055442,0.160607,0.299026,0.626115,0.310558,0.388183,0.042476,0.953333,0.03157,0.717454,0.317716,0.596467,0.073913,0.032137,0.923684,0.045541,0.677774,0.334828,0.677579,0.048206,0.038476,0.866753,0.068647,0.640128,0.371657,0.737943,0.009635,0.042809,0.953333,0.034925,0.733327,0.301814,0.602281,0.073904,0.030512,0.923684,0.045191,0.693689,0.335258,0.67115,0.047368,0.016373,0.868281,0.05684,0.586052,0.36515,0.806835,0.006512,MALIGNANT
